@relation monks-2

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute clase {0,1}

@data
0,1.22333,0.998842,-1.22333,0.446696,-0.998842,1
0,1.22333,0.998842,-1.22333,0.446696,0.998842,0
0,1.22333,0.998842,-1.22333,1.34009,-0.998842,1
0,1.22333,0.998842,-1.22333,1.34009,0.998842,0
0,1.22333,0.998842,0,-1.34009,-0.998842,1
0,1.22333,0.998842,0,-1.34009,0.998842,0
0,1.22333,0.998842,0,-0.446696,-0.998842,0
0,1.22333,0.998842,0,-0.446696,0.998842,0
0,1.22333,0.998842,0,0.446696,-0.998842,0
0,1.22333,0.998842,0,0.446696,0.998842,0
0,1.22333,0.998842,0,1.34009,-0.998842,0
0,1.22333,0.998842,0,1.34009,0.998842,0
0,1.22333,0.998842,1.22333,-1.34009,-0.998842,1
0,1.22333,0.998842,1.22333,-1.34009,0.998842,0
0,1.22333,0.998842,1.22333,-0.446696,-0.998842,0
0,1.22333,0.998842,1.22333,-0.446696,0.998842,0
0,1.22333,0.998842,1.22333,0.446696,-0.998842,0
0,1.22333,0.998842,1.22333,0.446696,0.998842,0
0,1.22333,0.998842,1.22333,1.34009,-0.998842,0
0,1.22333,0.998842,1.22333,1.34009,0.998842,0
1.22333,-1.22333,-0.998842,-1.22333,-1.34009,-0.998842,0
1.22333,-1.22333,-0.998842,-1.22333,-1.34009,0.998842,0
1.22333,-1.22333,-0.998842,-1.22333,-0.446696,-0.998842,0
1.22333,-1.22333,-0.998842,-1.22333,-0.446696,0.998842,0
1.22333,-1.22333,-0.998842,-1.22333,0.446696,-0.998842,0
1.22333,-1.22333,-0.998842,-1.22333,0.446696,0.998842,0
1.22333,-1.22333,-0.998842,-1.22333,1.34009,-0.998842,0
1.22333,-1.22333,-0.998842,-1.22333,1.34009,0.998842,0
1.22333,-1.22333,-0.998842,0,-1.34009,-0.998842,0
1.22333,-1.22333,-0.998842,0,-1.34009,0.998842,0
1.22333,-1.22333,-0.998842,0,-0.446696,-0.998842,0
1.22333,-1.22333,-0.998842,0,-0.446696,0.998842,1
1.22333,-1.22333,-0.998842,0,0.446696,-0.998842,0
1.22333,-1.22333,-0.998842,0,0.446696,0.998842,1
1.22333,-1.22333,-0.998842,0,1.34009,-0.998842,0
1.22333,-1.22333,-0.998842,0,1.34009,0.998842,1
1.22333,-1.22333,-0.998842,1.22333,-1.34009,-0.998842,0
1.22333,-1.22333,-0.998842,1.22333,-1.34009,0.998842,0
1.22333,-1.22333,-0.998842,1.22333,-0.446696,-0.998842,0
1.22333,-1.22333,-0.998842,1.22333,-0.446696,0.998842,1
1.22333,-1.22333,-0.998842,1.22333,0.446696,-0.998842,0
1.22333,-1.22333,-0.998842,1.22333,0.446696,0.998842,1
1.22333,-1.22333,-0.998842,1.22333,1.34009,-0.998842,0
1.22333,-1.22333,-0.998842,1.22333,1.34009,0.998842,1
1.22333,-1.22333,0.998842,-1.22333,-1.34009,-0.998842,0
1.22333,-1.22333,0.998842,-1.22333,-1.34009,0.998842,0
1.22333,-1.22333,0.998842,-1.22333,-0.446696,-0.998842,0
1.22333,-1.22333,0.998842,-1.22333,-0.446696,0.998842,1
1.22333,-1.22333,0.998842,-1.22333,0.446696,-0.998842,0
1.22333,-1.22333,0.998842,-1.22333,0.446696,0.998842,1
1.22333,-1.22333,0.998842,-1.22333,1.34009,-0.998842,0
1.22333,-1.22333,0.998842,-1.22333,1.34009,0.998842,1
1.22333,-1.22333,0.998842,0,-1.34009,-0.998842,0
1.22333,-1.22333,0.998842,0,-1.34009,0.998842,1
1.22333,-1.22333,0.998842,0,-0.446696,-0.998842,1
1.22333,-1.22333,0.998842,0,-0.446696,0.998842,0
1.22333,-1.22333,0.998842,0,0.446696,-0.998842,1
1.22333,-1.22333,0.998842,0,0.446696,0.998842,0
1.22333,-1.22333,0.998842,0,1.34009,-0.998842,1
1.22333,-1.22333,0.998842,0,1.34009,0.998842,0
1.22333,-1.22333,0.998842,1.22333,-1.34009,-0.998842,0
1.22333,-1.22333,0.998842,1.22333,-1.34009,0.998842,1
1.22333,-1.22333,0.998842,1.22333,-0.446696,-0.998842,1
1.22333,-1.22333,0.998842,1.22333,-0.446696,0.998842,0
1.22333,-1.22333,0.998842,1.22333,0.446696,-0.998842,1
1.22333,-1.22333,0.998842,1.22333,0.446696,0.998842,0
1.22333,-1.22333,0.998842,1.22333,1.34009,-0.998842,1
1.22333,-1.22333,0.998842,1.22333,1.34009,0.998842,0
1.22333,0,-0.998842,-1.22333,-1.34009,-0.998842,0
1.22333,0,-0.998842,-1.22333,-1.34009,0.998842,0
1.22333,0,-0.998842,-1.22333,-0.446696,-0.998842,0
1.22333,0,-0.998842,-1.22333,-0.446696,0.998842,1
1.22333,0,-0.998842,-1.22333,0.446696,-0.998842,0
1.22333,0,-0.998842,-1.22333,0.446696,0.998842,1
1.22333,0,-0.998842,-1.22333,1.34009,-0.998842,0
1.22333,0,-0.998842,-1.22333,1.34009,0.998842,1
1.22333,0,-0.998842,0,-1.34009,-0.998842,0
1.22333,0,-0.998842,0,-1.34009,0.998842,1
1.22333,0,-0.998842,0,-0.446696,-0.998842,1
1.22333,0,-0.998842,0,-0.446696,0.998842,0
1.22333,0,-0.998842,0,0.446696,-0.998842,1
1.22333,0,-0.998842,0,0.446696,0.998842,0
1.22333,0,-0.998842,0,1.34009,-0.998842,1
1.22333,0,-0.998842,0,1.34009,0.998842,0
1.22333,0,-0.998842,1.22333,-1.34009,-0.998842,0
1.22333,0,-0.998842,1.22333,-1.34009,0.998842,1
1.22333,0,-0.998842,1.22333,-0.446696,-0.998842,1
1.22333,0,-0.998842,1.22333,-0.446696,0.998842,0
1.22333,0,-0.998842,1.22333,0.446696,-0.998842,1
1.22333,0,-0.998842,1.22333,0.446696,0.998842,0
1.22333,0,-0.998842,1.22333,1.34009,-0.998842,1
1.22333,0,-0.998842,1.22333,1.34009,0.998842,0
1.22333,0,0.998842,-1.22333,-1.34009,-0.998842,0
1.22333,0,0.998842,-1.22333,-1.34009,0.998842,1
1.22333,0,0.998842,-1.22333,-0.446696,-0.998842,1
1.22333,0,0.998842,-1.22333,-0.446696,0.998842,0
1.22333,0,0.998842,-1.22333,0.446696,-0.998842,1
1.22333,0,0.998842,-1.22333,0.446696,0.998842,0
1.22333,0,0.998842,-1.22333,1.34009,-0.998842,1
1.22333,0,0.998842,-1.22333,1.34009,0.998842,0
1.22333,0,0.998842,0,-1.34009,-0.998842,1
1.22333,0,0.998842,0,-1.34009,0.998842,0
1.22333,0,0.998842,0,-0.446696,-0.998842,0
1.22333,0,0.998842,0,-0.446696,0.998842,0
1.22333,0,0.998842,0,0.446696,-0.998842,0
1.22333,0,0.998842,0,0.446696,0.998842,0
1.22333,0,0.998842,0,1.34009,-0.998842,0
1.22333,0,0.998842,0,1.34009,0.998842,0
1.22333,0,0.998842,1.22333,-1.34009,-0.998842,1
1.22333,0,0.998842,1.22333,-1.34009,0.998842,0
1.22333,0,0.998842,1.22333,-0.446696,-0.998842,0
1.22333,0,0.998842,1.22333,-0.446696,0.998842,0
1.22333,0,0.998842,1.22333,0.446696,-0.998842,0
1.22333,0,0.998842,1.22333,0.446696,0.998842,0
1.22333,0,0.998842,1.22333,1.34009,-0.998842,0
1.22333,0,0.998842,1.22333,1.34009,0.998842,0
1.22333,1.22333,-0.998842,-1.22333,-1.34009,-0.998842,0
1.22333,1.22333,-0.998842,-1.22333,-1.34009,0.998842,0
1.22333,1.22333,-0.998842,-1.22333,-0.446696,-0.998842,0
1.22333,1.22333,-0.998842,-1.22333,-0.446696,0.998842,1
1.22333,1.22333,-0.998842,-1.22333,0.446696,-0.998842,0
1.22333,1.22333,-0.998842,-1.22333,0.446696,0.998842,1
1.22333,1.22333,-0.998842,-1.22333,1.34009,-0.998842,0
1.22333,1.22333,-0.998842,-1.22333,1.34009,0.998842,1
1.22333,1.22333,-0.998842,0,-1.34009,-0.998842,0
1.22333,1.22333,-0.998842,0,-1.34009,0.998842,1
1.22333,1.22333,-0.998842,0,-0.446696,-0.998842,1
1.22333,1.22333,-0.998842,0,-0.446696,0.998842,0
1.22333,1.22333,-0.998842,0,0.446696,-0.998842,1
1.22333,1.22333,-0.998842,0,0.446696,0.998842,0
1.22333,1.22333,-0.998842,0,1.34009,-0.998842,1
1.22333,1.22333,-0.998842,0,1.34009,0.998842,0
1.22333,1.22333,-0.998842,1.22333,-1.34009,-0.998842,0
1.22333,1.22333,-0.998842,1.22333,-1.34009,0.998842,1
1.22333,1.22333,-0.998842,1.22333,-0.446696,-0.998842,1
1.22333,1.22333,-0.998842,1.22333,-0.446696,0.998842,0
1.22333,1.22333,-0.998842,1.22333,0.446696,-0.998842,1
1.22333,1.22333,-0.998842,1.22333,0.446696,0.998842,0
1.22333,1.22333,-0.998842,1.22333,1.34009,-0.998842,1
1.22333,1.22333,-0.998842,1.22333,1.34009,0.998842,0
1.22333,1.22333,0.998842,-1.22333,-1.34009,-0.998842,0
1.22333,1.22333,0.998842,-1.22333,-1.34009,0.998842,1
1.22333,1.22333,0.998842,-1.22333,-0.446696,-0.998842,1
1.22333,1.22333,0.998842,-1.22333,-0.446696,0.998842,0
1.22333,1.22333,0.998842,-1.22333,0.446696,-0.998842,1
1.22333,1.22333,0.998842,-1.22333,0.446696,0.998842,0
1.22333,1.22333,0.998842,-1.22333,1.34009,-0.998842,1
1.22333,1.22333,0.998842,-1.22333,1.34009,0.998842,0
1.22333,1.22333,0.998842,0,-1.34009,-0.998842,1
1.22333,1.22333,0.998842,0,-1.34009,0.998842,0
1.22333,1.22333,0.998842,0,-0.446696,-0.998842,0
1.22333,1.22333,0.998842,0,-0.446696,0.998842,0
1.22333,1.22333,0.998842,0,0.446696,-0.998842,0
1.22333,1.22333,0.998842,0,0.446696,0.998842,0
1.22333,1.22333,0.998842,0,1.34009,-0.998842,0
1.22333,1.22333,0.998842,0,1.34009,0.998842,0
1.22333,1.22333,0.998842,1.22333,-1.34009,-0.998842,1
1.22333,1.22333,0.998842,1.22333,-1.34009,0.998842,0
1.22333,1.22333,0.998842,1.22333,-0.446696,-0.998842,0
1.22333,1.22333,0.998842,1.22333,-0.446696,0.998842,0
1.22333,1.22333,0.998842,1.22333,0.446696,-0.998842,0
1.22333,1.22333,0.998842,1.22333,0.446696,0.998842,0
1.22333,1.22333,0.998842,1.22333,1.34009,-0.998842,0
1.22333,1.22333,0.998842,1.22333,1.34009,0.998842,0
