@relation annealing

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute clase {0,1,2,3,4}

@data
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.907428,-1.88214,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-1.02349,-0.424351,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,0.528367,0.112473,0.0354,-2.39906,0.290058,-2.11191,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.675304,-0.424351,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,0.528367,0.112473,0.0354,-2.39906,0.290058,0.472912,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.560403,-0.646726,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,1.35055,-0.426607,-0.737314,0.327257,-0.266999,-0.367377,0.100568,-1.6065,0.112473,0.0354,0.416308,0.290058,-2.11191,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-1.02349,-0.424351,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.560403,-0.424351,-0.674719,-0.164296,-0.220071,9.86216,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,2.34231,-0.424351,-0.270853,-0.164296,-0.220071,-0.104075,2
3.79822,-0.205931,-0.260996,1.55363,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.675304,1.15698,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,0.485317,1.32994,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-1.02349,1.32994,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.560403,-0.424351,-0.270853,6.07895,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.325957,0.455511,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,-2.11191,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-1.02349,-0.461414,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,0.528367,0.112473,0.0354,-2.39906,0.290058,-2.11191,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.675304,1.08286,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,0.528367,0.112473,0.0354,-2.39906,0.290058,0.472912,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.560403,-0.424598,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,2.45533,4.88885,-0.477159,-0.426607,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,0.949566,0.539273,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,1.24358,-0.266999,2.71859,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.211056,-0.424351,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,1.1247,-0.260996,-0.477159,-0.426607,-0.737314,-2.4217,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,2.34231,-1.78331,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,1.1247,3.78531,-0.477159,-0.426607,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.211056,0.29219,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,1.35055,-0.426607,-0.737314,0.327257,-0.266999,-0.367377,0.100568,-1.6065,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.559242,1.32994,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,0.485317,1.32994,-0.674719,-0.164296,-0.220071,9.86216,2
-0.223425,-0.205931,-0.260996,1.35055,-0.426607,-0.737314,0.327257,-0.266999,-0.367377,0.100568,-1.6065,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,0.485317,-0.424351,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,1.1247,3.78531,-0.477159,-0.426607,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,-4.08808,-1.08301,1.29775,0.29219,-0.674719,-0.164296,2.3251,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,-3.44327,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.44318,1.28052,-0.270853,-0.164296,-0.220071,-0.104075,1
-0.223425,1.1247,-0.260996,-0.477159,-0.426607,2.77538,-0.589063,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-1.02233,1.32994,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,1.55363,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,-3.44327,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.674143,-0.424351,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,2.34231,1.32994,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,1.79001,-0.260996,-0.477159,-0.426607,1.01903,0.327257,4.9255,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,-3.44327,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,0.137131,0.761647,-0.674719,-0.164296,-0.220071,-0.104075,1
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,0.528367,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.560403,-0.646726,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,1.79001,-0.260996,-0.477159,-0.426607,1.01903,0.327257,4.9255,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,-3.44327,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.327118,-0.424351,-0.02811,-0.164296,-0.220071,-0.104075,1
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,-3.44327,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,2.34231,1.28052,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,1.79001,-0.260996,-0.477159,-0.426607,1.01903,0.327257,2.76196,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,0.252032,-0.424598,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,1.24358,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,0.484156,-0.424351,-0.271383,-0.164296,-0.220071,-0.104075,1
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.560403,-0.424351,-0.674719,6.07895,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.559242,1.08286,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,-3.44327,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.560403,1.32994,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,1.35055,-0.426607,-0.737314,0.327257,-0.266999,-0.367377,0.100568,-1.6065,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.676465,-0.424351,-0.271383,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,0.528367,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.560403,-0.424351,-0.462716,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,1.35055,-0.426607,-0.737314,0.327257,-0.266999,-0.367377,0.100568,-1.6065,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,0.485317,1.32994,-0.350354,-0.164296,-0.220071,-0.104075,2
-0.670274,1.1247,-0.260996,-0.477159,-0.426607,2.77538,-2.4217,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,-5.80116,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.791366,-0.424598,-0.350354,-0.164296,-0.220071,-0.104075,3
-0.223425,-0.205931,-0.260996,1.35055,-0.426607,-0.737314,0.327257,-0.266999,-0.367377,0.100568,-1.6065,0.112473,0.0354,0.416308,0.290058,-2.11191,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-1.02233,1.32994,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,1.1247,4.521,-0.477159,-0.426607,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,2.34231,-0.350226,-0.674719,-0.164296,2.3251,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,1.24358,-0.266999,2.71859,0.100568,0.528367,0.112473,0.0354,0.416308,0.290058,-2.11191,-2.20489,0.172163,0.094013,-3.27442,0.050094,0.183403,0.049119,0.244307,0.922194,-0.675304,-0.424351,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.670274,-0.205931,-0.260996,-0.477159,-0.426607,1.01903,1.24358,-0.266999,2.71859,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,-5.44565,0.049119,0.244307,-1.08301,-0.675304,-1.3141,-0.674719,-0.164296,-0.220071,-0.104075,3
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.559242,-0.424351,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,2.34231,1.28052,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,0.484156,1.32994,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.44318,-0.424598,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,1.95979,2.34114,1.01903,0.327257,-0.266999,2.71859,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,0.833503,0.872835,-0.674719,-0.164296,4.87027,-0.104075,2
-0.223425,3.78596,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,-11.5945,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.560403,-0.424598,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,-3.27442,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.560403,-0.424351,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,1.24358,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.44318,1.32994,-0.270853,-0.164296,-0.220071,-0.104075,1
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.325957,0.455264,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,-2.11191,-2.20489,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.559242,-0.424351,-0.270853,-0.164296,-0.220071,-0.104075,2
3.79822,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,4.90886,-0.266999,2.71859,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.44318,-1.74624,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,-3.27442,0.050094,0.183403,0.049119,0.244307,0.922194,-0.559242,1.32994,-0.270853,-0.164296,-0.220071,-0.104075,2
3.79822,-0.205931,-0.260996,1.55363,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.674143,1.15698,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,1.95979,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.44434,-0.426822,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,0.18042,-0.477159,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.211056,-0.424351,1.91171,-0.164296,-0.220071,-0.104075,2
3.79822,-0.205931,-0.260996,1.55363,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,-3.27442,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.675304,-1.88214,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,1.1247,3.04962,-0.477159,-0.426607,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,-4.08808,-1.08301,-0.675304,0.29219,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,0.18042,-0.477159,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.211056,-0.424351,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.670274,1.1247,-0.260996,-0.477159,-0.426607,2.77538,-2.4217,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,-5.44565,0.049119,0.244307,-1.08301,-0.791366,-1.31385,-0.674719,-0.164296,-0.220071,-0.104075,3
-0.670274,-0.205931,-0.260996,-0.477159,-0.426607,1.01903,1.24358,-0.266999,2.71859,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,-5.80116,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.675304,-1.80802,-0.674719,-0.164296,-0.220071,-0.104075,3
-0.223425,3.12064,-0.260996,-0.477159,-0.426607,1.01903,0.327257,2.41579,-0.367377,0.100568,1.5958,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,1.52988,1.2185,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,1.95979,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,-2.11191,-2.20489,0.172163,0.094013,-3.27442,0.050094,0.183403,0.049119,0.244307,0.922194,-0.442019,-1.30125,-0.531617,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,0.485317,1.77469,1.53541,-0.164296,-0.220071,-0.104075,1
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,-2.11191,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.44318,-0.424351,1.91171,-0.164296,-0.220071,-0.104075,1
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,1.24358,-0.266999,2.71859,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.675304,-1.88214,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,-4.08808,-1.08301,-0.559242,1.32994,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.670274,1.1247,-0.260996,-0.477159,-0.426607,2.77538,-2.4217,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,-5.80116,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,0.485317,-0.424351,-0.674719,-0.164296,-0.220071,-0.104075,3
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,0.528367,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.559242,1.08286,1.91171,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,2.97518,2.34114,1.01903,0.327257,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-1.02349,1.08286,-0.270853,-0.164296,-0.220071,-0.104075,4
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,1.5958,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,-4.08808,-1.08301,2.34231,-0.424351,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,1.24358,-0.266999,2.71859,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,-0.674143,-0.424351,-0.270853,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,-3.27442,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.999117,-0.424351,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.205931,-0.260996,-0.477159,-0.426607,-0.737314,1.24358,-0.266999,2.71859,0.100568,-0.539068,0.112473,0.0354,0.416308,0.290058,0.472912,0.452969,0.172163,0.094013,-3.27442,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.674143,1.08286,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,-1.08301,-0.560403,-0.424351,-0.674719,-0.164296,-0.220071,-0.104075,2
-0.223425,-0.871245,-0.260996,-0.477159,-0.426607,-0.737314,-0.589063,-0.266999,-0.367377,0.100568,-0.539068,0.112473,0.0354,-2.39906,0.290058,0.472912,0.452969,0.172163,0.094013,0.305015,0.050094,0.183403,0.049119,0.244307,0.922194,2.34231,-1.56093,1.91171,-0.164296,-0.220071,-0.104075,2
